transaction_id,customer_id,date,time,(No column name),product_id,quantity,price,payment_method,channel,store_id,promotion_id,discount_amount
11833,454,12/5/2023,11:08,11:08,23,1,3.63,Mobile Pay,In-store,3,,0
11834,351,5/3/2024,20:52,20:52,8,3,4.66,Credit Card,In-store,3,,0
11835,629,5/16/2024,17:17,17:17,4,1,5.53,Credit Card,Online,,,0
11836,266,4/28/2024,20:26,20:26,20,4,5.96,Cash,In-store,2,,0
11837,675,3/31/2024,16:50,16:50,20,5,5.96,Cash,Online,,,0
11838,475,5/6/2024,14:39,14:39,11,2,3.7,Mobile Pay,In-store,1,,0
11839,128,6/20/2023,11:49,11:49,23,5,3.63,Cash,Online,,,0
11840,412,11/21/2023,12:09,12:09,7,1,3.43,Mobile Pay,In-store,3,,0
11841,393,6/2/2024,10:38,10:38,18,1,5.14,Credit Card,Online,,2,0.59
11842,152,5/15/2024,11:49,11:49,8,4,4.66,Mobile Pay,Online,,,0
11843,500,7/6/2023,9:32,9:32,15,1,3.78,Mobile Pay,Online,,,0
11844,507,10/30/2023,16:24,16:24,24,2,2.96,Mobile Pay,Online,,,0
11845,235,8/1/2023,17:41,17:41,9,1,3.04,Cash,In-store,1,,0
11846,611,7/19/2023,9:37,9:37,26,4,6.48,Mobile Pay,In-store,1,3,7.46
11847,457,11/28/2023,12:25,12:25,18,1,5.14,Cash,In-store,3,,0
11848,407,5/10/2024,18:43,18:43,12,3,5.06,Cash,In-store,3,,0
11849,242,1/10/2024,13:34,13:34,20,1,5.96,Mobile Pay,In-store,1,,0
11850,351,3/14/2024,13:36,13:36,19,3,3.74,Cash,Online,,,0
11851,521,11/20/2023,20:23,20:23,8,5,4.66,Cash,Online,,,0
11852,226,5/28/2024,14:45,14:45,13,5,3.41,Mobile Pay,In-store,1,3,2.03
11853,231,8/13/2023,20:01,20:01,11,4,3.7,Mobile Pay,Online,,,0
11854,564,2/18/2024,9:42,9:42,23,1,3.63,Mobile Pay,Online,,4,0.47
11855,448,9/27/2023,17:04,17:04,5,4,4.36,Credit Card,In-store,2,,0
11856,148,9/13/2023,13:07,13:07,20,5,5.96,Credit Card,In-store,1,2,5.58
11857,711,9/1/2023,8:03,8:03,20,2,5.96,Cash,Online,,4,1.94
11858,660,1/17/2024,17:50,17:50,24,2,2.96,Credit Card,In-store,3,,0
11859,263,5/13/2024,15:21,15:21,20,2,5.96,Credit Card,In-store,3,,0
11860,480,10/5/2023,10:40,10:40,20,5,5.96,Mobile Pay,In-store,1,,0
11861,217,4/10/2024,15:17,15:17,16,2,4.89,Cash,In-store,3,4,1.32
11862,592,4/6/2024,12:36,12:36,18,5,5.14,Cash,In-store,1,,0
11863,395,3/7/2024,15:07,15:07,23,5,3.63,Credit Card,Online,,,0
11864,124,9/12/2023,9:03,9:03,24,4,2.96,Cash,Online,,4,3.37
11865,558,8/27/2023,8:25,8:25,23,2,3.63,Credit Card,Online,,,0
11866,380,6/25/2023,12:14,12:14,15,4,3.78,Cash,Online,,,0
11867,576,4/10/2024,12:19,12:19,9,1,3.04,Credit Card,In-store,1,4,0.38
11868,677,7/25/2023,13:19,13:19,5,2,4.36,Credit Card,Online,,,0
11869,522,8/10/2023,12:02,12:02,11,5,3.7,Mobile Pay,Online,,2,2.44
11870,394,7/21/2023,16:12,16:12,14,2,4.33,Mobile Pay,Online,,,0
11871,311,6/24/2023,19:47,19:47,11,3,3.7,Mobile Pay,In-store,3,5,2.2
11872,684,12/21/2023,12:27,12:27,10,4,3.41,Cash,In-store,3,,0
11873,107,10/26/2023,13:01,13:01,13,3,3.41,Cash,Online,,,0
11874,128,9/18/2023,14:48,14:48,2,5,4.32,Credit Card,In-store,3,,0
11875,545,11/13/2023,18:10,18:10,18,3,5.14,Cash,Online,,,0
11876,605,6/14/2023,8:21,8:21,24,5,2.96,Mobile Pay,In-store,3,,0
11877,260,8/22/2023,14:47,14:47,23,5,3.63,Credit Card,In-store,3,5,2.03
11878,509,2/11/2024,15:53,15:53,19,3,3.74,Mobile Pay,Online,,,0
11879,661,9/17/2023,13:47,13:47,26,2,6.48,Cash,Online,,1,2.92
11880,720,12/15/2023,9:03,9:03,8,5,4.66,Cash,Online,,,0
11881,126,7/17/2023,16:51,16:51,16,1,4.89,Credit Card,Online,,,0
11882,592,9/15/2023,9:03,9:03,2,5,4.32,Mobile Pay,In-store,2,3,3.7
11883,526,9/13/2023,18:15,18:15,14,5,4.33,Mobile Pay,In-store,1,,0
11884,55,3/5/2024,12:18,12:18,10,2,3.41,Credit Card,In-store,3,,0
11885,373,3/16/2024,12:57,12:57,3,4,2.83,Credit Card,In-store,2,,0
11886,572,7/28/2023,12:00,12:00,4,1,5.53,Cash,In-store,2,,0
11887,314,11/22/2023,9:46,9:46,20,3,5.96,Mobile Pay,Online,,5,4.18
11888,336,2/3/2024,15:58,15:58,3,3,2.83,Credit Card,Online,,,0
11889,317,5/29/2024,19:43,19:43,21,2,4.82,Credit Card,Online,,4,2.48
11890,282,4/26/2024,19:14,19:14,7,4,3.43,Cash,Online,,,0
11891,227,8/7/2023,19:37,19:37,21,2,4.82,Credit Card,Online,,,0
11892,606,8/5/2023,11:58,11:58,1,5,6.17,Credit Card,In-store,3,,0
11893,685,11/15/2023,14:49,14:49,6,2,3.51,Cash,In-store,3,,0
11894,574,5/3/2024,9:08,9:08,15,2,3.78,Credit Card,In-store,2,3,0.81
11895,536,4/4/2024,13:48,13:48,12,4,5.06,Cash,Online,,,0
11896,578,1/2/2024,16:57,16:57,19,5,3.74,Cash,Online,,2,2.55
11897,118,3/21/2024,11:56,11:56,13,4,3.41,Credit Card,Online,,,0
11898,449,10/12/2023,19:38,19:38,11,2,3.7,Cash,In-store,2,,0
11899,366,10/28/2023,8:22,8:22,22,1,6.38,Mobile Pay,In-store,3,,0
11900,673,9/27/2023,15:22,15:22,8,5,4.66,Cash,In-store,2,,0
11901,201,12/5/2023,12:22,12:22,16,2,4.89,Cash,In-store,1,,0
11902,391,3/15/2024,13:49,13:49,5,3,4.36,Mobile Pay,Online,,,0
11903,612,9/8/2023,14:43,14:43,15,4,3.78,Credit Card,Online,,,0
11904,307,2/15/2024,8:52,8:52,1,3,6.17,Credit Card,In-store,3,,0
11905,332,2/14/2024,11:14,11:14,10,3,3.41,Cash,In-store,3,,0
11906,116,12/11/2023,16:48,16:48,17,5,3.59,Credit Card,Online,,,0
11907,427,9/16/2023,15:04,15:04,19,3,3.74,Mobile Pay,Online,,1,1.47
11908,251,3/21/2024,17:37,17:37,10,4,3.41,Mobile Pay,In-store,3,2,3.67
11909,686,8/5/2023,13:25,13:25,23,5,3.63,Credit Card,Online,,,0
11910,439,6/19/2023,10:52,10:52,23,5,3.63,Mobile Pay,Online,,,0
11911,365,7/19/2023,17:22,17:22,19,4,3.74,Mobile Pay,Online,,3,3.98
11912,711,3/3/2024,12:18,12:18,20,5,5.96,Cash,In-store,2,,0
11913,525,2/24/2024,11:11,11:11,5,3,4.36,Mobile Pay,Online,,1,3.53
11914,110,2/29/2024,14:02,14:02,8,2,4.66,Cash,In-store,2,,0
11915,236,6/16/2023,12:49,12:49,4,3,5.53,Mobile Pay,Online,,,0
11916,165,3/22/2024,16:29,16:29,2,4,4.32,Mobile Pay,Online,,,0
11917,663,12/15/2023,11:36,11:36,9,5,3.04,Cash,In-store,2,,0
11918,120,3/14/2024,12:57,12:57,17,2,3.59,Cash,Online,,5,1.95
11919,294,12/20/2023,19:05,19:05,4,2,5.53,Cash,Online,,,0
11920,158,11/12/2023,10:26,10:26,18,1,5.14,Mobile Pay,In-store,3,,0
11921,609,7/14/2023,17:34,17:34,26,5,6.48,Cash,In-store,3,4,5.11
11922,107,12/10/2023,19:30,19:30,2,2,4.32,Cash,Online,,,0
11923,549,7/4/2023,17:32,17:32,19,2,3.74,Credit Card,In-store,3,,0
11924,662,11/25/2023,12:36,12:36,1,4,6.17,Cash,Online,,,0
11925,513,1/25/2024,10:41,10:41,6,3,3.51,Credit Card,In-store,2,,0
11926,645,7/6/2023,15:46,15:46,15,5,3.78,Mobile Pay,In-store,3,,0
11927,192,2/7/2024,10:45,10:45,3,4,2.83,Mobile Pay,Online,,4,2.74
11928,291,7/3/2023,16:07,16:07,11,1,3.7,Credit Card,Online,,,0
11929,260,11/29/2023,16:13,16:13,16,3,4.89,Credit Card,Online,,1,3.88
11930,666,1/9/2024,19:11,19:11,10,5,3.41,Cash,In-store,1,,0
11931,397,1/4/2024,20:51,20:51,14,2,4.33,Mobile Pay,In-store,1,,0
11932,292,3/6/2024,11:44,11:44,26,1,6.48,Mobile Pay,Online,,,0
11933,683,12/4/2023,18:17,18:17,12,1,5.06,Mobile Pay,In-store,2,,0
11934,469,2/28/2024,9:30,9:30,5,2,4.36,Cash,In-store,3,,0
11935,637,12/31/2023,9:51,9:51,16,4,4.89,Mobile Pay,In-store,2,,0
11936,674,7/23/2023,19:04,19:04,4,4,5.53,Mobile Pay,In-store,1,,0
11937,580,1/17/2024,8:16,8:16,6,3,3.51,Credit Card,Online,,,0
11938,213,1/8/2024,20:44,20:44,15,5,3.78,Credit Card,Online,,,0
11939,667,3/4/2024,18:09,18:09,16,3,4.89,Credit Card,Online,,,0
11940,466,6/13/2023,14:00,14:00,5,1,4.36,Cash,Online,,4,0.85
11941,540,12/28/2023,17:47,17:47,14,2,4.33,Mobile Pay,In-store,1,,0
11942,92,10/4/2023,12:49,12:49,16,1,4.89,Credit Card,In-store,1,,0
11943,193,4/22/2024,16:33,16:33,1,4,6.17,Mobile Pay,In-store,1,3,4.65
11944,247,10/30/2023,8:36,8:36,1,5,6.17,Mobile Pay,In-store,1,,0
11945,160,3/30/2024,20:21,20:21,14,4,4.33,Credit Card,In-store,1,,0
11946,94,7/24/2023,16:50,16:50,22,5,6.38,Mobile Pay,In-store,1,4,3.51
11947,250,5/3/2024,16:17,16:17,22,4,6.38,Mobile Pay,In-store,2,,0
11948,100,11/3/2023,14:51,14:51,2,3,4.32,Cash,Online,,,0
11949,414,10/26/2023,17:54,17:54,10,4,3.41,Credit Card,Online,,,0
11950,565,11/23/2023,10:52,10:52,15,3,3.78,Credit Card,In-store,1,,0
11951,665,2/2/2024,12:03,12:03,17,4,3.59,Credit Card,Online,,,0
11952,550,5/19/2024,13:55,13:55,2,5,4.32,Mobile Pay,In-store,2,,0
11953,304,9/10/2023,16:45,16:45,13,3,3.41,Mobile Pay,In-store,3,,0
11954,617,2/4/2024,20:57,20:57,19,5,3.74,Mobile Pay,Online,,,0
11955,530,10/28/2023,14:52,14:52,9,3,3.04,Credit Card,In-store,1,,0
11956,587,8/23/2023,19:52,19:52,13,5,3.41,Mobile Pay,In-store,1,,0
11957,301,3/2/2024,17:14,17:14,3,3,2.83,Cash,In-store,1,,0
11958,590,1/8/2024,11:00,11:00,21,2,4.82,Credit Card,In-store,2,,0
11959,304,3/9/2024,20:54,20:54,17,4,3.59,Credit Card,Online,,,0
11960,297,11/10/2023,14:45,14:45,6,2,3.51,Cash,In-store,2,2,1.06
11961,713,12/14/2023,14:44,14:44,7,3,3.43,Credit Card,In-store,2,3,2.95
11962,627,1/9/2024,14:07,14:07,8,1,4.66,Cash,Online,,,0
11963,677,7/25/2023,17:27,17:27,6,3,3.51,Credit Card,In-store,2,,0
11964,415,4/6/2024,16:51,16:51,16,5,4.89,Cash,In-store,3,,0
11965,369,4/29/2024,17:29,17:29,2,5,4.32,Cash,In-store,2,,0
11966,583,9/15/2023,11:25,11:25,13,4,3.41,Cash,Online,,3,1.4
11967,579,2/7/2024,14:14,14:14,22,1,6.38,Credit Card,In-store,1,,0
11968,633,9/6/2023,15:06,15:06,26,1,6.48,Mobile Pay,Online,,5,1.3
11969,636,1/3/2024,16:44,16:44,10,3,3.41,Mobile Pay,In-store,3,,0
11970,85,3/13/2024,11:03,11:03,18,2,5.14,Cash,Online,,,0
11971,387,4/7/2024,18:47,18:47,10,2,3.41,Cash,In-store,3,,0
11972,292,5/28/2024,14:56,14:56,26,3,6.48,Mobile Pay,In-store,1,,0
11973,466,3/16/2024,10:16,10:16,7,1,3.43,Mobile Pay,Online,,,0
11974,542,7/7/2023,13:30,13:30,4,3,5.53,Credit Card,Online,,2,3.55
11975,328,5/16/2024,20:29,20:29,14,2,4.33,Mobile Pay,Online,,,0
11976,434,5/28/2024,10:55,10:55,14,5,4.33,Credit Card,Online,,,0
11977,240,9/2/2023,14:22,14:22,6,3,3.51,Credit Card,Online,,,0
11978,357,12/12/2023,11:37,11:37,13,3,3.41,Credit Card,In-store,2,4,1.84
11979,336,10/27/2023,19:00,19:00,3,4,2.83,Cash,Online,,,0
11980,627,11/8/2023,11:40,11:40,14,4,4.33,Credit Card,Online,,5,4.25
11981,473,7/9/2023,13:59,13:59,13,2,3.41,Credit Card,Online,,,0
11982,460,10/2/2023,14:07,14:07,10,1,3.41,Credit Card,Online,,,0
11983,450,8/13/2023,18:08,18:08,3,3,2.83,Mobile Pay,In-store,1,4,0.88
11984,277,5/5/2024,13:38,13:38,19,3,3.74,Mobile Pay,Online,,,0
11985,482,7/10/2023,8:50,8:50,2,4,4.32,Mobile Pay,In-store,3,,0
11986,416,9/26/2023,13:22,13:22,17,5,3.59,Cash,Online,,,0
11987,549,10/15/2023,14:53,14:53,15,4,3.78,Cash,Online,,,0
11988,475,5/19/2024,15:00,15:00,21,1,4.82,Credit Card,Online,,,0
11989,581,7/28/2023,16:33,16:33,1,1,6.17,Credit Card,Online,,1,1.13
11990,173,11/2/2023,8:56,8:56,17,1,3.59,Mobile Pay,In-store,3,1,0.64
11991,594,7/31/2023,14:11,14:11,16,4,4.89,Cash,In-store,2,,0
11992,534,6/26/2023,17:11,17:11,9,3,3.04,Mobile Pay,Online,,,0
11993,538,6/27/2023,17:21,17:21,19,3,3.74,Credit Card,Online,,,0
11994,168,11/8/2023,17:17,17:17,24,5,2.96,Mobile Pay,Online,,,0
11995,238,2/15/2024,12:59,12:59,14,2,4.33,Cash,In-store,2,,0
11996,701,9/17/2023,15:03,15:03,5,1,4.36,Credit Card,Online,,,0
11997,553,2/10/2024,9:06,9:06,7,2,3.43,Credit Card,In-store,1,1,1
11998,461,7/14/2023,17:52,17:52,3,2,2.83,Mobile Pay,Online,,,0
11999,140,8/5/2023,9:18,9:18,9,2,3.04,Credit Card,Online,,,0
12000,377,3/5/2024,17:56,17:56,4,1,5.53,Cash,Online,,,0
12001,273,9/9/2023,15:27,15:27,13,4,3.41,Cash,Online,,,0
12002,169,4/14/2024,9:23,9:23,24,4,2.96,Mobile Pay,In-store,1,,0
12003,690,12/7/2023,10:50,10:50,1,1,6.17,Cash,In-store,1,,0
12004,580,12/12/2023,11:58,11:58,19,1,3.74,Credit Card,In-store,3,,0
12005,469,6/9/2023,12:32,12:32,16,5,4.89,Cash,Online,,,0
12006,309,8/7/2023,10:28,10:28,14,2,4.33,Credit Card,Online,,,0
12007,600,7/31/2023,20:36,20:36,26,4,6.48,Mobile Pay,In-store,2,,0
12008,507,7/31/2023,16:03,16:03,13,4,3.41,Mobile Pay,In-store,3,5,2.1
12009,105,8/23/2023,19:56,19:56,5,2,4.36,Credit Card,In-store,3,3,1.25
12010,203,10/11/2023,8:26,8:26,12,5,5.06,Mobile Pay,In-store,3,3,4.95
12011,703,4/7/2024,20:12,20:12,1,2,6.17,Credit Card,Online,,,0
12012,714,7/17/2023,10:58,10:58,16,3,4.89,Credit Card,Online,,1,4.2
12013,718,9/4/2023,16:51,16:51,15,5,3.78,Credit Card,Online,,,0
12014,382,2/7/2024,9:33,9:33,19,5,3.74,Credit Card,Online,,,0
12015,660,11/29/2023,15:29,15:29,9,4,3.04,Mobile Pay,In-store,2,,0
12016,166,12/28/2023,19:05,19:05,8,1,4.66,Mobile Pay,In-store,3,,0
12017,160,4/24/2024,16:02,16:02,19,4,3.74,Cash,In-store,2,5,3.08
12018,396,3/13/2024,20:13,20:13,14,3,4.33,Cash,Online,,,0
12019,705,6/8/2023,20:09,20:09,14,3,4.33,Mobile Pay,In-store,3,,0
12020,299,9/30/2023,20:04,20:04,21,5,4.82,Cash,Online,,,0
12021,250,10/2/2023,11:43,11:43,21,3,4.82,Credit Card,In-store,3,,0
12022,270,4/6/2024,9:09,9:09,3,3,2.83,Mobile Pay,In-store,3,,0
12023,375,3/27/2024,10:26,10:26,21,4,4.82,Mobile Pay,In-store,1,,0
12024,190,1/7/2024,13:16,13:16,17,1,3.59,Mobile Pay,Online,,5,0.6
12025,568,11/19/2023,18:16,18:16,7,5,3.43,Mobile Pay,In-store,3,1,3.01
12026,642,12/7/2023,19:30,19:30,2,4,4.32,Cash,In-store,3,1,4.97
12027,576,12/27/2023,8:03,8:03,24,4,2.96,Mobile Pay,In-store,1,,0
12028,537,11/3/2023,14:28,14:28,8,2,4.66,Credit Card,Online,,,0
12029,193,6/19/2023,9:15,9:15,3,2,2.83,Cash,In-store,3,,0
12030,657,11/20/2023,9:03,9:03,18,5,5.14,Cash,Online,,,0
12031,522,2/3/2024,10:33,10:33,14,1,4.33,Mobile Pay,In-store,1,,0
12032,481,12/10/2023,16:52,16:52,11,5,3.7,Mobile Pay,In-store,3,,0
12033,489,5/18/2024,14:44,14:44,26,5,6.48,Credit Card,Online,,,0
12034,633,5/9/2024,15:49,15:49,10,5,3.41,Mobile Pay,In-store,2,,0
12035,375,2/17/2024,11:11,11:11,15,3,3.78,Cash,In-store,1,,0
12036,194,7/5/2023,10:39,10:39,12,5,5.06,Cash,Online,,4,4.13
12037,702,6/7/2023,17:03,17:03,23,5,3.63,Cash,In-store,1,4,4.26
12038,429,4/17/2024,8:17,8:17,6,4,3.51,Cash,In-store,3,3,2.55
12039,490,2/6/2024,15:01,15:01,8,1,4.66,Credit Card,In-store,2,,0
12040,178,7/23/2023,14:42,14:42,26,5,6.48,Mobile Pay,Online,,,0
12041,600,8/16/2023,9:10,9:10,14,5,4.33,Mobile Pay,Online,,,0
12042,122,11/3/2023,14:45,14:45,16,3,4.89,Mobile Pay,Online,,,0
12043,712,4/2/2024,18:12,18:12,22,5,6.38,Cash,In-store,2,,0
12044,347,8/31/2023,14:34,14:34,20,4,5.96,Credit Card,Online,,,0
12045,282,7/26/2023,16:39,16:39,8,5,4.66,Cash,Online,,,0
12046,193,10/13/2023,12:48,12:48,9,5,3.04,Credit Card,Online,,,0
12047,288,9/9/2023,10:55,10:55,8,4,4.66,Cash,Online,,,0
12048,453,8/5/2023,11:14,11:14,12,3,5.06,Mobile Pay,In-store,1,,0
12049,373,12/3/2023,14:56,14:56,8,5,4.66,Mobile Pay,In-store,2,,0
12050,586,2/1/2024,12:14,12:14,18,5,5.14,Credit Card,Online,,,0
12051,518,6/8/2023,19:37,19:37,13,2,3.41,Mobile Pay,In-store,1,2,1.68
12052,606,6/25/2023,14:38,14:38,16,4,4.89,Credit Card,Online,,,0
12053,707,1/26/2024,16:30,16:30,14,2,4.33,Mobile Pay,In-store,2,,0
12054,333,11/29/2023,14:55,14:55,7,5,3.43,Cash,In-store,3,,0
12055,680,8/9/2023,13:16,13:16,4,3,5.53,Mobile Pay,Online,,,0
12056,675,4/8/2024,17:01,17:01,1,3,6.17,Credit Card,In-store,1,,0
12057,473,2/18/2024,11:24,11:24,1,4,6.17,Cash,In-store,2,,0
12058,483,3/3/2024,19:34,19:34,22,3,6.38,Credit Card,In-store,1,,0
12059,404,12/17/2023,12:44,12:44,3,5,2.83,Mobile Pay,In-store,3,,0
12060,445,3/27/2024,8:44,8:44,15,4,3.78,Mobile Pay,In-store,2,,0
12061,572,8/21/2023,20:17,20:17,6,4,3.51,Credit Card,Online,,,0
12062,257,3/3/2024,13:23,13:23,13,3,3.41,Cash,Online,,,0
12063,605,1/21/2024,16:27,16:27,12,5,5.06,Cash,Online,,,0
12064,646,5/9/2024,18:16,18:16,10,1,3.41,Mobile Pay,In-store,3,,0
12065,698,11/3/2023,18:09,18:09,11,3,3.7,Credit Card,Online,,,0
12066,390,6/13/2023,19:12,19:12,5,3,4.36,Cash,In-store,1,,0
12067,611,1/5/2024,12:16,12:16,4,4,5.53,Cash,In-store,3,,0
12068,355,1/18/2024,11:36,11:36,23,1,3.63,Cash,Online,,,0
12069,350,1/2/2024,13:08,13:08,12,1,5.06,Cash,In-store,1,,0
12070,586,1/5/2024,10:33,10:33,12,4,5.06,Credit Card,Online,,1,4.92
12071,40,7/23/2023,18:51,18:51,18,2,5.14,Cash,In-store,2,,0
12072,663,11/7/2023,8:25,8:25,5,4,4.36,Credit Card,In-store,1,,0
12073,447,9/19/2023,12:27,12:27,16,3,4.89,Cash,In-store,2,,0
12074,613,7/30/2023,16:39,16:39,5,2,4.36,Cash,In-store,1,,0
12075,596,12/21/2023,10:31,10:31,15,1,3.78,Mobile Pay,In-store,3,,0
12076,319,9/18/2023,20:10,20:10,18,3,5.14,Mobile Pay,Online,,,0
12077,556,2/28/2024,18:23,18:23,19,4,3.74,Cash,Online,,,0
12078,123,8/15/2023,13:20,13:20,3,3,2.83,Credit Card,Online,,,0
12079,555,7/1/2023,16:56,16:56,10,1,3.41,Credit Card,Online,,1,0.62
12080,320,4/9/2024,8:34,8:34,10,5,3.41,Mobile Pay,Online,,1,4.28
12081,16,7/13/2023,10:07,10:07,1,5,6.17,Credit Card,In-store,2,,0
12082,548,4/22/2024,12:20,12:20,8,1,4.66,Mobile Pay,Online,,,0
12083,580,12/19/2023,14:57,14:57,21,5,4.82,Mobile Pay,Online,,,0
12084,454,10/2/2023,17:39,17:39,19,3,3.74,Mobile Pay,Online,,,0
12085,684,6/26/2023,19:17,19:17,21,2,4.82,Credit Card,Online,,,0
12086,204,10/27/2023,19:06,19:06,1,1,6.17,Mobile Pay,Online,,,0
12087,398,3/8/2024,20:11,20:11,3,3,2.83,Credit Card,In-store,1,,0
12088,674,10/5/2023,18:02,18:02,20,3,5.96,Mobile Pay,In-store,2,,0
12089,638,6/6/2023,11:45,11:45,1,5,6.17,Mobile Pay,Online,,4,6.73
12090,393,4/14/2024,11:58,11:58,23,5,3.63,Cash,In-store,1,,0
12091,486,2/26/2024,19:32,19:32,17,4,3.59,Mobile Pay,Online,,5,3.53
12092,132,11/19/2023,17:27,17:27,7,3,3.43,Mobile Pay,In-store,3,,0
12093,578,3/24/2024,20:00,20:00,19,1,3.74,Mobile Pay,Online,,,0
12094,162,2/13/2024,14:45,14:45,15,1,3.78,Credit Card,Online,,5,0.97
12095,492,9/8/2023,11:29,11:29,2,3,4.32,Credit Card,Online,,4,1.88
12096,319,7/25/2023,19:53,19:53,5,4,4.36,Cash,Online,,,0
12097,292,5/6/2024,18:45,18:45,16,4,4.89,Credit Card,Online,,,0
12098,505,1/27/2024,11:09,11:09,15,3,3.78,Cash,Online,,2,1.73
12099,638,6/26/2023,18:48,18:48,10,1,3.41,Cash,Online,,,0
12100,135,5/25/2024,12:23,12:23,23,5,3.63,Cash,In-store,1,4,3.43
12101,517,11/20/2023,11:22,11:22,19,4,3.74,Credit Card,In-store,3,,0
12102,461,8/22/2023,20:32,20:32,12,5,5.06,Credit Card,In-store,2,5,4.04
12103,206,2/12/2024,10:26,10:26,1,2,6.17,Mobile Pay,Online,,3,1.99
12104,265,5/14/2024,8:39,8:39,19,3,3.74,Cash,In-store,3,,0
12105,683,4/8/2024,17:12,17:12,12,5,5.06,Credit Card,In-store,2,3,6.87
12106,614,5/26/2024,15:41,15:41,4,2,5.53,Cash,In-store,2,2,2.18
12107,229,4/9/2024,13:34,13:34,21,3,4.82,Credit Card,In-store,3,4,2.58
12108,194,6/17/2023,16:16,16:16,4,5,5.53,Credit Card,In-store,1,3,6.39
12109,421,4/29/2024,10:52,10:52,9,5,3.04,Mobile Pay,Online,,,0
12110,266,9/19/2023,9:17,9:17,26,1,6.48,Cash,Online,,,0
12111,244,7/26/2023,20:37,20:37,21,3,4.82,Cash,In-store,2,,0
12112,500,6/6/2023,17:08,17:08,24,1,2.96,Credit Card,Online,,,0
12113,604,5/16/2024,14:32,14:32,8,2,4.66,Credit Card,In-store,1,,0
12114,265,7/25/2023,12:15,12:15,19,2,3.74,Mobile Pay,Online,,5,1.21
12115,288,9/27/2023,14:35,14:35,4,4,5.53,Credit Card,Online,,,0
12116,377,11/6/2023,19:58,19:58,6,4,3.51,Credit Card,In-store,3,1,3.17
12117,250,5/25/2024,13:38,13:38,9,1,3.04,Credit Card,In-store,3,,0
12118,353,1/6/2024,18:48,18:48,15,2,3.78,Cash,Online,,,0
12119,315,8/24/2023,11:34,11:34,19,4,3.74,Credit Card,Online,,,0
12120,576,5/8/2024,8:03,8:03,21,2,4.82,Mobile Pay,In-store,1,,0
12121,296,3/12/2024,13:52,13:52,8,3,4.66,Cash,Online,,,0
12122,343,9/6/2023,17:07,17:07,7,5,3.43,Mobile Pay,Online,,,0
12123,358,8/13/2023,8:03,8:03,6,3,3.51,Mobile Pay,In-store,1,,0
12124,553,9/23/2023,19:12,19:12,16,4,4.89,Mobile Pay,In-store,1,,0
12125,444,5/3/2024,15:17,15:17,11,2,3.7,Cash,In-store,3,4,1.28
12126,216,1/29/2024,14:13,14:13,1,1,6.17,Credit Card,In-store,3,,0
12127,479,5/16/2024,18:05,18:05,6,2,3.51,Mobile Pay,Online,,,0
12128,299,12/13/2023,17:44,17:44,18,3,5.14,Cash,Online,,5,2.8
12129,575,3/4/2024,9:57,9:57,19,3,3.74,Mobile Pay,Online,,,0
12130,652,11/2/2023,18:59,18:59,23,1,3.63,Credit Card,Online,,,0
12131,319,4/12/2024,10:47,10:47,15,3,3.78,Credit Card,Online,,,0
12132,239,5/3/2024,20:23,20:23,12,3,5.06,Cash,Online,,,0
12133,542,10/15/2023,12:10,12:10,21,4,4.82,Credit Card,Online,,,0
12134,161,7/12/2023,8:43,8:43,4,2,5.53,Mobile Pay,In-store,1,2,2.81
12135,672,5/15/2024,16:59,16:59,24,2,2.96,Mobile Pay,Online,,,0
12136,487,1/13/2024,15:08,15:08,22,2,6.38,Cash,Online,,,0
12137,330,3/16/2024,17:06,17:06,26,4,6.48,Mobile Pay,Online,,,0
12138,647,1/15/2024,9:02,9:02,17,5,3.59,Credit Card,Online,,4,3.12
12139,431,3/12/2024,11:52,11:52,26,5,6.48,Cash,Online,,4,5.33
12140,497,8/7/2023,20:56,20:56,6,2,3.51,Cash,Online,,,0
12141,704,8/24/2023,18:20,18:20,19,1,3.74,Credit Card,In-store,3,,0
12142,295,3/13/2024,15:34,15:34,26,5,6.48,Mobile Pay,Online,,,0
12143,126,5/23/2024,12:29,12:29,9,3,3.04,Cash,In-store,3,,0
12144,284,4/25/2024,8:18,8:18,23,2,3.63,Credit Card,In-store,3,,0
12145,312,4/19/2024,17:43,17:43,10,2,3.41,Credit Card,Online,,,0
12146,151,12/14/2023,18:27,18:27,2,2,4.32,Cash,In-store,1,,0
12147,178,5/28/2024,18:27,18:27,7,2,3.43,Cash,Online,,,0
12148,573,9/16/2023,17:04,17:04,3,2,2.83,Mobile Pay,In-store,1,,0
12149,326,12/10/2023,17:39,17:39,3,3,2.83,Cash,In-store,1,,0
12150,477,2/3/2024,10:26,10:26,9,8,3.04,Cash,In-store,1,,0
12151,424,11/8/2023,19:37,19:37,1,4,6.17,Cash,Online,,,0
12152,434,6/26/2023,10:24,10:24,8,4,4.66,Credit Card,In-store,2,,0
12153,57,10/26/2023,13:33,13:33,22,4,6.38,Mobile Pay,In-store,1,2,3.73
12154,540,7/24/2023,16:18,16:18,10,3,3.41,Credit Card,In-store,1,1,1.61
12155,208,11/6/2023,15:00,15:00,16,5,4.89,Cash,In-store,2,,0
12156,224,10/24/2023,18:05,18:05,9,5,3.04,Credit Card,In-store,3,,0
12157,638,12/26/2023,14:30,14:30,23,5,3.63,Cash,In-store,2,,0
12158,295,10/18/2023,12:16,12:16,4,1,5.53,Credit Card,Online,,,0
